the variance of the adjusted cluster means is then,false,true,false,true,false,false,method
the propensity score adjusted bootstrapping method was also used to test the mean differences of costs for the high level crisis event groups  patients with or more crisis event variables and patients with or more crisis event variables,true,true,true,false,false,true,method
we use the program phylop with option  subtree  phast library  to compute the posterior estimates,false,false,false,false,false,true,method
the survival analysis residual method attempts to detect a genetic effect on the age of onset of obesity  overweight,false,false,false,true,false,true,method
in the study by keppie et al    height and length of the accumulation was standardised to the width of the mid body of a rib,true,false,false,false,false,false,method
where e is primer efficiency ct is the cycle threshold i is the developmentally regulated gene of interest t is the time of drug exposure t   is the start of the experiment and ref is the s rrna reference gene,false,true,false,true,false,false,method
we used blast percent identity scores as an approximate method to estimate divergence among individual copies within species  table   figure,true,false,false,true,false,false,method
since this work was completed an extension to the octopus method which incorporates signal peptide prediction spoctopus   has been released,true,true,false,true,false,false,method
the method applied an assumption that inactivity greater than seconds was sleep,true,true,false,false,false,false,method
our method allows for rapid and accurate detection of snps in the parasite as illustrated by our detection of known snps in the established drug resistance genes dhfr ts and pfcrt in dd figure a b,false,true,false,true,false,false,method
the output of the second stage is a positive class if at least one of the input values was positive,true,false,false,true,false,false,method
the process was repeated until the present gene set no longer changed from iteration to iteration,true,true,false,false,false,false,method
samuel karlin and coworkers   applied odds ratios consisting of observed dinucleotide frequencies divided by expected determined by genomic nucleotide content to compare genomes to each other,false,true,true,false,false,true,method
apoptotic nuclei also accumulate as a subgpeak,false,false,false,false,false,false,method
in this paper we present an algorithm to compute the representation of a metabolic network,false,false,false,false,false,true,method
lately wang et al    developed an elegant algorithm positive sample only learning  psol  to predict non coding rna  ncrna  genes by generating an optimized negative class of ncrna from so called  unlabeled  data using two class svm,true,true,true,false,false,true,method
a modified version of the mmm  modmmm hereafter  introduced in   assumes that the denominator and the numerator of one of t statistic type score zi may not be independent,false,true,false,false,false,true,method
we used the new descriptive cat  correspondence at the top  plots originally proposed by irizzarry   to evaluate the array to array precision within each microarray platform for the three replicates,true,true,false,false,false,true,method
today s and several past days  otc data are used together to find an estimate of today s clinical data which is then compared to the actual value of today s clinical data to update the filter coefficients in such a way as to minimize the mean square error between the today s estimated and actual clinical data  see figure,false,true,false,true,false,true,method
recently we reported a novel method for the enrichment of phosphorylated proteins out of complex mixtures termed moac  metal oxide affinity chromatography,true,true,false,false,false,false,method
therefore this is a novel non invasive and continuous method of blood flow that can be used in many settings of muscle sports exercise as well as in clinical application in real time,false,true,false,true,false,true,method
such observation increases the reliability of those clusters,false,false,false,true,false,false,method
two measured blood pressures were generated for each individual in the population using a previously described methodology,true,true,true,false,false,false,method
here we propose additional data selection using a ga for selecting additional learning data sets,false,false,true,false,false,false,method
first described by dekker et al    chromosome conformation capture allows the analysis of spatial organization of chromosomes,false,true,false,true,false,false,method
to confirm that yfp expression correlated with krasgd expression we also directly genotyped colonies formed by single flklsk cells,true,true,false,false,false,true,method
cluster area was quantified and measured from maximum intensity z projections of confocal image stacks using automated edge finding and area measurement in imagej software  nih bethesda md,true,true,true,false,false,false,method
we compared the gene lists generated by the rfe method to the result of a meta analysis approach as described by rhodes et al,true,true,false,true,false,false,method
vitalis and couvet s method   was applied to the data,true,true,false,true,false,false,method
the data were analyzed using qualitative methods of content analysis and constant comparison derived from grounded theory approach,true,true,true,false,false,false,method
hence microarray derived global gene expression patterns were used to align wild type and mutant cultures using a time warp strategy reported earlier,true,true,true,false,false,true,method
the fragments of various length were then cloned into the other vector  s  specifically designed for selective cloning of insert derived dna fragments to generate a library of nested deletions,true,true,false,true,false,true,method
a more accurate quantification of viral load can be achieved by using real time pcr to detect specific hpv types,false,true,true,false,false,true,method
thus amplified actin fragments from cdna and genomic dna templates were bp and bp respectively,true,true,false,false,false,false,method
the odreadings of the rate of   carotene bleaching were recorded at min intervals for h against the water blank,true,true,false,false,false,false,method
although a social influence perspective guided the theoretical framework of this study the a priori consideration of themes hypotheses and theoretical applications was suspended until all data were analyzed,true,true,false,false,false,false,method
finally the   ct value for each sample was transformed by the function   ct to produce the final gene expression value for each sample,true,true,false,false,false,true,method
finally witness role models were videotaped and each woman as well as the group critiqued the video,true,false,false,false,false,false,method
the stable cell lines were established by gselection followed by cell sorting to enrich for gfp emitting cell populations,true,true,true,false,false,false,method
we modified this protocol to promote aav vector transduction in dc precursor monocytes by treating adherent monocytes just after aav infection with gm csf alone adding il on day,true,false,true,false,false,true,method
peri sciatic catheters were constructed and implanted at mid thigh level of the left hind leg as previously described,true,true,true,false,false,false,method
it was done over two days so that the students could assimilate the lecture content before going on to the other three components,true,true,true,false,false,true,method
all students of the selected classes were invited to join the study,true,false,false,true,false,false,method
dna from the tissues of hypothalamic supraoptic nucleus was isolated and agarose gel electrophoresis was performed,true,true,false,false,false,false,method
in the past a highly sensitive and efficient method was developed to map dna replication origins in human cells based on quantitative pcr performed on nascent dna samples,true,true,false,true,false,true,method
complementary oligonucleotides capable of hybridizing to mirnas were immobilized on a membrane and probed with radiolabeled rna derived from low molecular weight fractions of total rna from several different hematopoietic and neuronal cells,true,true,false,false,false,false,method
we felt that the delphi procedure was the optimum method to obtain consensus on the items to be included in the tool as well as the phrasing and scoring of items,true,true,true,false,false,true,method
we tried to minimize this risk of nucleotide intra specific variations by analyzing more than one individual for each species and determining a consensus sequence,true,false,true,false,false,true,method
to test whether the interaction between spn f and ikprotein was direct and also to enable biomolecular interaction analysis of spn f with ikwe used the multichannel proteon system  bio rad,true,false,false,false,false,true,method
in conclusion we can combine double immunopurification and mass spectrometry to uncover novel associations of histone modifications with specific chromatin binding proteins,false,false,false,false,false,true,method
we regarded it important to study morphological effects of the nikkomycinz treatment by video microscopy,false,true,false,false,false,true,method
p values were calculated based on binomial distribution assuming no relationship between the srtand srtdataset comparisons,true,true,true,false,false,false,method
as presented in figure the toxicity effect as measured by the death rate of thp cells was dose dependent,true,true,false,false,false,false,method
our overall approach takes advantage of the transparency of the nematode and allows us to visualize gene expression in vivo in real time in a living animal,false,false,true,true,false,false,method
we examined the distribution of auc values for all go terms that were descendants of each high level go term in the hierarchy,true,false,false,false,false,false,method
we used the overlapping pcr method to construct the chimeras  horton et al,true,false,false,false,false,true,method
in previous studies we accumulated a number of  end sequences of many clones derived from the oligo capped cdna libraries of the brain with high mrna complexity and determined approximately  full insert sequences of the clones whose  end sequences showed no significant similarity to sequences in the public databases,true,true,false,false,false,false,method
in this study we have predicted unidentified human genes from the human genome draft sequence by referring to cdna sequences of cynomolgus monkey and have experimentally confirmed the expression of most of these genes,true,true,true,false,false,false,method
for example if neither sister nor relatively distant species contained sec  cys containing sequences  in the case of osis   and odis    or sec  cys containing sequences were abundant in sister species but rare or absent in distantly related species  osis   and odis    then either selenoprotein loss or gain could be possible,true,false,true,false,false,true,method
we searched for conservation of rcnes in teleost genomes using chaos   selecting regions that presented at least ppercent identity over a minimum length of bp as compared with the mouse sequence of the rcnes,true,true,true,false,false,false,method
thus ct growth rate was still affected by all the same factors in our other model runs  i e  mortality due to predation and background death probability and growth due to consumption of resources  but it does not affect the system dynamics,true,true,false,true,false,true,method
for the instances where mediation was demonstrated  when all four conditions were met  we calculated the proportion of the relationship between relationship style and match in a primary care specialty that was mediated by the specialty choice factors using the methods of shrout and bolger,true,true,true,false,false,false,method
for a linked locus the genomic dna in one pool will be enriched for one parental inheritance and therefore will show a peak of inheritance when comparing the array results across the pooled progeny of the phenotype  figures a and b,false,true,true,false,false,true,method
then starting with ed and looking back in developmental time to the first rugae initiation we could identify shh stripes according to numbering of rugae in adults,false,false,true,false,false,true,method
the individual internal and external vessel lengths were also measured and the internal and external vessel radii calculated by dividing the internal and external vessel areas by their respective lengths,true,true,true,false,false,false,method
mar inc  cp for the definition of the chromosomal breakpoints and the characterization of the marker chromosomes the inverted dapi banding and spectral images were compared with the sky painted chromosomes of the same cell and then studied with the g banded karyotypes for each cell line,true,true,false,false,false,false,method
briefly mice were deeply anesthetized and perfused intracardially with sodium sulfide and glutaraldehyde,true,true,false,false,false,false,method
the data are shown as median fluorescence intensities of tnf a producing cd monocytes,false,true,false,false,false,false,method
if a paper is classified as not belonging to any of the nine categories the paper is assigned to the category with the lowest probability of not belonging to it,false,true,true,true,false,false,method
a colaser was used  irradia beam diameter mm intensity w  to elicit nwrs in hindlimb muscles,true,true,false,false,false,true,method
tm on microbiota composition we employed s rrna gene sequencing  see materials and methods,true,false,false,false,false,false,method
we therefore used a codon by codon maximum likelihood test to ask if we could detect any codons that have been under repeated strong positive selection,false,true,false,false,false,true,method
samples were applied to the extracellular environment by low pressure ejection from a blunt pipette positioned about  m away from the cell being recorded,true,true,true,false,false,true,method
the htdr li tends to be much higher than the mitotic count because cells spend longer in s phase than m phase  approximately to hours as opposed to less than half an hour,false,true,false,true,false,true,method
the pools were then genotyped in whole genome scans using  to  markers,true,false,true,false,false,false,method
in this report we present a technique for determining compounds toxicity on thp cells,false,false,true,false,false,false,method
up to three individuals of each species  depending on the number available  were cleared with trypsin and double stained using alcian blue  cartilage  and alizarin red  bone,true,true,true,false,false,false,method
in contrast to size shape is an inherently multidimensional space and we used procrustes superimposition to characterize shape variation,true,false,false,true,false,true,method
collagen synthesis was assessed via incorporation of radiolabelled proline,true,true,false,false,false,false,method
these peptides are either single substitution analogs of high affinity binding epitopes or ligands or large libraries of unrelated peptides,false,false,false,false,false,false,method
initial results of applying these methods to normal and abnormal heart sounds are demonstrated,false,true,true,false,false,false,method
therefore the gc content is the main property that allows the detection of isochore but more biological properties have to be taken into account,false,true,false,true,false,true,method
the fluorescence data is collected and analyzed according to the cells properties such as granulation fluorochrome binding size etc,false,true,true,true,false,false,method
we ranked ra patients using propensity scores   for current ra disease activity and severity using a model that included the total sharp van der heijde radiographic score the number of swollen and tender joints the health assessment questionnaire minutes of morning stiffness the cumulative prednisone dose and the number of past dmards prescribed,true,true,true,true,false,false,method
therefore intracardiac maps are obtained with intracardiac catheters with integrated magnetic sensors  e g  carto   which allows recording of endocardial signals as well as the corresponding anatomical location of the catheter tip,false,true,true,true,false,false,method
the advantage of the yh screen compared to biochemical in vitro techniques such as dna affinity chromatography or the identification of dna binding proteins seen in electrophoretic mobility shift assays using high resolution two dimensional electrophoresis coupled with ms   is that the procedure does not require specific optimisation of in vitro conditions,false,true,true,true,false,true,method
the nonlinear minimisation function of the r package   uses a newton type algorithm,false,false,false,true,false,false,method
the nonlinear minimisation function of the r package   uses a newton type algorithm,false,false,false,true,false,false,method
a new method has been introduced recently   that might approach natural biocombinatorics principles much more than any earlier trial,false,true,false,true,false,true,method
in this study the filarial dance sign is being made available on the internet to readers through mpeg video,false,true,true,true,false,false,method
for effective presentation of process specific evaluation results we have developed an interactive matrix based view that facilitates comparative evaluation of multiple datasets across several targeted biological processes  fig,false,true,false,true,false,false,method
the first method is high throughput pre screening or htps,false,false,false,true,false,false,method
if a pathway contains g non overlapping genes a method to do this is to use the weighted sum method on each gene and combine the resulting p values  p  pg  with the fisher product test statisticsince p  pg are i i d  uniformly   distributed under the null hypothesis t is  distributed with g degrees of freedom and can be evaluated accordingly,false,true,true,true,false,true,method
the last option by url and citing article  identified through its doi  is the preferred way many publishers may implement a webcite link,false,true,true,true,false,true,method
another method which will reduce the number of ambiguities in the b locus is the utilization of a two tube group amplification approach  dynal biotech brown deer wi,false,false,false,true,false,true,method
in the present study rtk derived asv were screened side by side in the high throughput cia model using replication incompetent adenoviruses as a delivery and in vivo expression system,true,true,true,false,false,false,method
exercise capacity assessed by a symptom limited treadmill exercise stress test with continuous lead ecg monitoring is reported as the maximal metabolic equivalents  mets  attained during the test,false,true,false,true,false,false,method
sections were mounted with permount  fisher,true,true,false,false,false,false,method
to facilitate this we developed a pcr based method for genotyping individual rad markers,true,true,false,false,false,true,method
the majority of studies   have used variations on the hamilton scale as modified by norwood in,false,true,false,false,false,false,method
protein trap  is a method that allows epitope tagging of endogenous proteins,false,false,false,true,false,false,method
pprm uses inter sample ratios to quantify variability in expression,false,false,false,true,false,true,method
odor evoked activity in osn axons leads to calcium influx at axon terminals causing a localized change in indicator fluorescence,false,true,true,true,false,false,method
another method uses the mean and standard deviations of the mean signal intensities of all negative control spots as a surrogate for mean and standard deviation of background intensity of each spot,false,false,false,true,false,false,method
